stop_lat,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
36.160653,Adm68av,-95.901465,5466,,,6718 E Admiral Pl & S 68th E Ave/N 67Th E Ave,E Admiral Pl&S 68th E Ave,0,
36.160653,Adm72av,-95.896528,5469,,,7218 E Admiral Pl & S 72nd E Ave,E Admiral Pl&S 72nd E Ave,0,
36.160665,Adm69av,-95.899123,5468,,,6988 E Admiral Pl & S 69Th E Ave,E Admiral Pl&S 69Th E Ave,0,
36.133335,21stIrvg,-95.910844,5267,,,,E 21st St S&S Irvington Ave,0,
36.13319,21stHarv,-95.939525,5266,,,,E 21st St S&S Harvard Ave,0,
36.133224,21stGary,-95.941936,5265,,,3212 E 21st St S & S Gary Ave,E 21st St S&S Gary Ave,0,
36.133387,21stGntt,-95.850262,5264,,,11350 E 21st St S & S Garnett Rd,E 21st St S&S Garnett Rd,0,
36.133316,21stFul,-95.913923,5263,,,5535 E 21st St S & S Fulton Ave,E 21st St S&S Fulton Ave,0,
36.133226,21stFlor,-95.943944,5262,,,3114 E 21st St S & S Florence Ave,E 21st St S&S Florence Ave,0,
36.133344,21stFlor,-95.945011,5261,,,3084 E 21st St S & S Florence Ave,E 21st St S&S Florence Ave,0,
36.133209,21stColu,-95.947261,5260,,,,E 21st St S&S Columbia Ave,0,
36.036109,Le88SB,-95.954687,3200,,,S LEWIS AVE & E MAGNOLIA DR,S Lewis Ave & E 88th St S,0,
36.133144,21stLew,-95.957259,5268,,,2442 E 21st St S & S Lewis Ave,E 21st St S&S Lewis Ave,0,
36.071069,BassAlby,-95.792038,5672,,,101 E Bass Pro Dr & W Albany St,Bass Pro Shop,0,
36.036304,HL CRSTS,-95.864723,5674,,,8801 S 101st E Ave & E 81St St S/UNNAMED St,S 101st E Ave&E 81St St S,0,
36.156279,129a5st,-95.833184,5675,,,195 S 129th E Ave & E 5Th St/E 4th St,S 129th E Ave&E 5Th St,0,
36.091791,129a51st,-95.833078,5676,,,5051 S 129th E Ave & E 51st St S/W Omaha St,S 129th E Ave&E 51st St S,0,
36.152565,129a7st,-95.833209,5677,,,591 S 129th E Ave & E 7th St S,S 129th E Ave&E 7th St S,0,
36.094117,129aStaF,-95.833083,5678,,,4885 S 129th E Ave & State Farm Blvd,S 129th E Ave&State Farm Blvd,0,
36.132716,137a21st,-95.82353,5679,,,2220 S 137th E Ave & E 21st St S,S 137th E Ave&E 21st St S,0,
36.092498,49stUnio,-96.011663,6509,,,S UNION AVE W & W 48TH ST S,S Union Ave&W 49Th St S,0,
36.147909,7stjack,-95.999792,6508,,,W 7TH ST S & S JACKSON AVE,W. 7th st s & S Jackson Ave,0,
36.102755,OU41stYa,-95.925531,6503,,,S YALE AVE & E 47TH ST S,41st & Yale-OU Schusterman Center,0,
36.248092,65stQuak,-95.974073,6502,,,N QUAKER AVE & E 65TH ST N,65th St N &  Quaker Ave,0,
36.103141,41stYaOU,-95.92565,6501,,,AMOCO RD & E 41ST ST S,41st & Yale-OU Schusterman Center,0,
36.0562,THillW,-96.004478,6500,,,,Tulsa Hills Shopping Center,0,
35.976775,Insp chr,-95.797091,6507,,,S 161ST EAST AVE & S ELM PL,Indian Springs Church,0,
36.147071,OSU HOSP,-95.999284,6506,,,S JACKSON AVE & W 7TH ST S,OSU Medical Hospital,0,
36.177144,PiMeW,-95.886808,3805,,,N MEMORIAL DR & E PINE ST,E Pine St&Memorial,0,
36.223464,Dnvr49st,-95.998942,6437,,,4811 N Denver Ave & W 49Th St N,N Denver Ave&W 49Th St N,0,
36.221961,Dnvr47st,-95.998972,6436,,,4701 N Denver Ave & W 47Th St N,N Denver Ave&W 47Th St N,0,
36.220537,46stBos,-95.995394,6435,,,61 E 46Th St N & N Boston Ave,E 46Th St N&N Boston Ave,0,
36.220573,46stDet,-95.991464,6434,,,,E 46Th St N&N Detroit Ave,0,
36.145389,Dnvr11st,-95.992409,5708,,,1150 S Denver Ave & W 11th St S,S Denver Ave&W 11Th St S,0,
36.145136,Dnvr12st,-95.992207,5709,,,1181 S Denver Ave & W 12th St S,S Denver Ave&W 12th St S,0,
36.149409,Lew8st,-95.958277,6431,,,844 S Lewis Ave & E 8Th St S,S Lewis Ave&E 8Th St S,0,
36.144228,Lew13st,-95.958153,6430,,,,S Lewis Ave&E 13Th St S,0,
36.01761,AspnNOrl,-95.815179,5704,,,3477 S Aspen Ave/S 145th E Ave & W New Orleans St/E 101st St S,S Aspen Ave&W New Orleans,0,
36.007622,AspnAust,-95.815223,5705,,,4359 S Aspen Ave/S 145th E Ave & W Austin St,S Aspen Ave&W Austin,0,
36.009786,AspnVick,-95.815221,5706,,,4261 S Aspen Ave/S 145th E Ave & W Vicksburg Pl,S Aspen Ave&W Vicksburg,0,
36.134424,Bld21st,-95.988855,5707,,,1801 S Boulder Ave & W 21st St S,S Boulder Ave&W 21st St S,0,
36.012961,AspnQtco,-95.815341,5700,,,4046 S Aspen Ave/S 145th E Ave & W Quantico St,S Aspen Ave&W Quantico,0,
36.032659,AspnWash,-95.815176,5701,,,1859 S Aspen Ave/S 145th E Ave & W Washington St/E 91st St S,S Aspen Ave&W Washington,0,
36.046614,AspnHous,-95.815192,5702,,,691 S Aspen Ave/S 145th E Ave & W Houston St/E 81st St S,S Aspen Ave/S 145th E Ave&W Houston,0,
36.045881,AspnHous,-95.815518,5703,,,838 S Aspen Ave/S 145th E Ave & W Houston St/E 81st St S,S Aspen Ave&W Houston,0,
36.068242,66_MING,-95.868486,6758,,,E 66TH ST S & S MINGO RD,E 66th St S&S Mingo Rd,0,
36.151666,ARDBAY3,-95.993684,6759,,,,ARRIVE DAS BAY 3,0,
35.988589,121_ELM,-95.79723,6753,,,,121st St S & Elm,0,
36.104325,41stBmPl,-95.952761,6750,,,2601 E 41st St S & S Birmingham Pl,E 41st St S & S Birmingham Pl,0,
36.016905,101S/Elm,-95.79691,6751,,,,101ST S & ELM PL (EAST SIDE),0,
36.156594,FLAG50,-95.971674,6756,,,,E 3RD ST S&S ROCKFORD AVE,0,
36.058642,FLAG51,-96.002819,6757,,,S OLYMPIA AVE,Tulsa Hills Shopping Center,0,
36.102677,Mngo42st,-95.868544,5818,,,4185 S Mingo Rd & E 42nd St S,S Mingo Rd&E 42nd St S,0,
36.099144,Mngo44Pl,-95.868542,5819,,,4353 S Mingo Rd & E 44th Pl S,S Mingo Rd&E 44th Pl S,0,
36.15005,Mem9st,-95.886586,5811,,,783 S Memorial Dr & E 9th St S,S Memorial Dr&E 9th St S,0,
36.161242,SherAdm,-95.904489,5812,,,29 N Sheridan Rd & E Admiral Pl,N Sheridan Rd&E Admiral Pl,0,
36.120483,MemSkDr,-95.886417,5814,,,,S Memorial Dr&E Skelly Dr,0,
36.147582,Mem11st,-95.886803,5815,,,1118 S Memorial Dr & E 11th St S,S Memorial Dr&E 11th St S,0,
36.243002,Ci61SB,-95.993561,1,,,N.CINCINNATI AVE & E 61ST ST N,MLK Jr Blvd  & 61st St N,0,
36.089779,51stDar,-95.917279,5925,,,5340 E 51st St S & S Darlington Ave,E 51st St S&S Darlington Ave,0,
36.08995,51stFul,-95.915846,5926,,,5467 E 51st St S & S Fulton Ave,E 51st St S&S Fulton Ave,0,
36.089739,51stHarv,-95.938445,5927,,,3448 E 51st St S & S Harvard Ave,E 51st St S&S Harvard Ave,0,
36.155641,2stDet,-95.987718,5920,,,316 E 2nd St S & S Detroit Ave,E 2nd St S&S Detroit Ave,0,
36.154615,3stDet,-95.987913,5923,,,,E 3rd St S&S Detroit Ave,0,
36.089917,51stMari,-95.937001,5928,,,3587 E 51st St S & S Marion Ave,E 51st St S&S Marion Ave,0,
36.089787,51stHud,-95.913039,5929,,,5712 E 51st St S & S Hudson Ave,E 51st St S&S Hudson Ave,0,
36.146416,10MaWB,-95.987252,2713,,,S MAIN ST & E 10TH ST S,10th & Main,0,
36.147917,11stErie,-95.91707,5078,,,5375 E 11th St S & S Erie Ave,E 11th St S&S Erie Ave,0,
36.147741,11stEvan,-95.947201,5079,,,2984 E 11th St S & S Evanston Ave,E 11th St S&S Evanston Ave,0,
36.147883,11stColu,-95.951969,5072,,,2669 E 11th St S & S Columbia Ave,E 11th St S&S Columbia Ave,0,
36.147757,11stColu,-95.951268,5073,,,2710 E 11th St S & S Columbia Ave,E 11th St S&S Columbia Ave,0,
36.147894,11stCant,-95.919389,5070,,,5169 E 11th St S & S Canton Ave,E 11th St S&S Canton Ave,0,
36.148059,10stElg,-95.983895,5076,,,307 E 10Th St S & S Elgin Ave,E 10Th St S&S Elgin Ave,0,
36.148,10stDet,-95.983452,5077,,,318 E 10Th St S & S Detroit Ave,E 10Th St S&S Detroit Ave,0,
36.147817,11stCant,-95.917933,5074,,,5288 E 11th St S & S Canton Ave/S Darlington Ave,E 11th St S&S Canton Ave,0,
36.147886,11stDel,-95.949501,5075,,,2789 E 11th St S & S Delaware Ave,E 11th St S&S Delaware Ave,0,
36.147803,Bos10st,-95.986592,6249,,,929 S Boston Ave & E 10Th St S,S Boston Ave&E 10Th St S,0,
36.184221,ViRoEB,-95.971741,2151,,,,Virgin & Rockford,0,
36.03653,Del88st,-95.9489,6240,,,8782 S Delaware Ave & E 88Th St St,S Delaware Ave&E 88Th St St,0,
36.027881,Del95st,-95.94885,6241,,,9471 S Delaware Ave/E 96Th St S & E 95Th St S,S Delaware Ave & E 96Th St S,0,
36.033958,Del90st,-95.948817,6242,,,8983 S Delaware Ave & E 90Th St S,S Delaware Ave&E 90Th St S,0,
36.150913,Cin6st,-95.987082,6243,,,642 S Cincinnnati Ave & E 6Th St S,S Cincinnnati Ave&E 6Th St S,0,
36.141117,BLD15THS,-95.988388,6244,,,S Cheyenne Ave & W 5Th St,BOULDER & 15TH E,0,
36.150976,Bld5st,-95.991065,6245,,,511 S Boulder Ave & W 5Th St S,5th & Boulder,0,
36.145188,Bld12st,-95.988408,6246,,,1171 S Boulder Ave & W 12Th St S,S Boulder Ave&W 12Th St S,0,
36.145087,Bld12st,-95.988564,6247,,,1180 S Boulder Ave & W 12Th St S,S Boulder Ave&W 12Th St S,0,
36.104234,41stCuP,-95.949865,5380,,,2752 E 41st St S & S Columbia Pl,E 41st St S&S Columbia Pl,0,
36.104496,41stDar,-95.918724,5381,,,5114 E 41st St S & S Darlington Ave,E 41st St S&S Darlington Ave,0,
36.104299,41stDar,-95.916922,5382,,,5230 E 41st St S & S Darlington Ave,E 41st St S&S Darlington Ave,0,
36.104324,41stDel,-95.949407,5383,,,2777 E 41st St S & S Delaware Ave,E 41st St S&S Delaware Ave,0,
36.104359,41stDelP,-95.948257,5384,,,2829 E 41st St S & S Delaware Pl,E 41st St S&S Delaware Pl,0,
36.104377,41stFlor,-95.944018,5385,,,3109 E 41st St S & S Florance Ave,E 41st St S&S Florance Ave,0,
36.104234,41stFlor,-95.943689,5386,,,3114 E 41st St S & S Florence Ave,E 41st St S&S Florence Ave,0,
36.104245,41stFloP,-95.94191,5387,,,3152 E 41st St S & S Florence Pl,E 41st St S&S Florence Pl,0,
36.10459,41stGntt,-95.85225,5388,,,11189 E 41st St S & S Garnett Rd,S Garnett Rd&E 41st St S,0,
36.104413,41stHarv,-95.940623,5389,,,3187 E 41st St S & S Harvard Ave,S Harvard Ave&E 41st St S,0,
36.127287,137/24pl,-95.823415,1952,,,S 137TH E AVE & E 24TH PL,S 137th E Ave &E 24th Pl,0,
36.13255,Le21SB,-95.957798,826,,,S LEWIS AVE & E 22ND ST S,Lewis & 21st St S,0,
36.104467,FLAG19,-95.9041,6605,,,E 41ST ST S & S 68TH EAST AVE,E 41ST ST S&S SHERIDAN RD,0,
36.162776,123AR,-95.83969,5498,,,185 E Archer St & N 124th E Ave/N 123Rd E Ave,N 123rd E Ave&E Archer St,0,
36.15771,ArchBos,-95.992253,5499,,,,E Archer St&N Boston Ave,0,
36.191539,ApchUrba,-95.924879,5494,,,4612 E Apache St & N Urbana Ave,E Apache St&N Urbana Ave,0,
36.191687,ApchYa,-95.923196,5495,,,4673 E Apache St & N Yale Ave,E Apache St&N Yale Ave,0,
36.191501,ApchYa,-95.922155,5496,,,4906 E Apache St & N Yale Ave,Yale & Apache,0,
36.191539,ApchYork,-95.961397,5497,,,2126 E Apache St & N Yorktown Ave,E Apache St&N Yorktown Ave,0,
36.191531,ApchMari,-95.93369,5490,,,,E Apache St&N Marion Ave,0,
36.19167,ApchNHvn,-95.933838,5491,,,,E Apache St&N New Haven Ave,0,
36.191538,ApchOswe,-95.931679,5492,,,4026 E Apache St & N Oswego Ave,E Apache St&N Oswego Ave,0,
36.191663,ApchUrba,-95.925461,5493,,,4589 E Apache St & N Urbana Ave,E Apache St&N Urbana Ave,0,
36.133372,21st92av,-95.873032,5252,,,9214 E 21st St S & S 92nd E Ave,E 21st St S&S 92nd E Ave,0,
36.13338,21st99av,-95.865825,5253,,,9914 E 21st St S & S 99th E Ave,E 21st St S&S 99th E Ave,0,
36.193949,TCC NE,-95.938692,795,,,N HARVARD AVE & E 30TH ST N,Tulsa Community College - NE Campus,0,
36.133373,21st91av,-95.875243,5251,,,,E 21st St S&S 91st E Ave,0,
36.133297,21stCin,-95.983121,5256,,,220 E 21st St S & S Cincinnati Ave,E 21st St S&S Cincinnati Ave,0,
36.133366,21stColu,-95.951207,5257,,,2691 E 21st St S & S Columbia Ave,E 21st St S&S Columbia Ave,0,
36.133177,21stAtl,-95.955927,5254,,,2502 E 21st St S & S Atlanta Ave,E 21st St S&S Atlanta Ave,0,
36.133341,21stBmAv,-95.953987,5255,,,2583 E 21st St S & S Birmingham Ave,E 21st St S&S Birmingham Ave,0,
36.133186,21stBmAv,-95.951259,5258,,,2686 E 21st St S & S Birmingham Ave,E 21st St S&S Birmingham Ave,0,
36.133297,21stDar,-95.917748,5259,,,,E 21st St S&S Darlington Ave,0,
36.182241,SherTecm,-95.904499,5663,,,1907 N Sheridan Rd & E Tecumsah St,N Sheridan Rd&E Tecumsah St,0,
36.179459,SherRead,-95.904662,5662,,,1658 N Sheridan Rd & E Reading St,N Sheridan Rd&E Reading St,0,
36.180088,SherRead,-95.904502,5661,,,1713 N Sheridan Rd & E Reading St,N Sheridan Rd&E Reading St,0,
36.178703,SherQuee,-95.904679,5660,,,1584 N Sheridan Rd & E Queen St,N Sheridan Rd&E Queen St,0,
36.191205,XanPApch,-95.964386,5667,,,2578 N Xanthus Ave & E Apache St,N Xanthus Ave&E Apache St,0,
36.176645,SherPine,-95.904664,5666,,,1482 N Sheridan Rd & E Pine St,N Sheridan Rd&E Pine St,0,
36.184142,SherVirg,-95.904687,5665,,,1990 N Sheridan Rd & E Virgin St,N Sheridan Rd&E Virgin St,0,
36.181874,SherTecm,-95.904685,5664,,,1870 N Sheridan Rd & E Tecumseh St,N Sheridan Rd&E Tecumseh St,0,
36.188211,XanPYng,-95.963512,5669,,,2376 N Xanthus Ave & E Young St,N Xanthus Ave&E Young St,0,
36.186472,XanPWdrC,-95.963586,5668,,,2242 N Xanthus Ave & E Woodrow Ct,N Xanthus Ave&E Woodrow Ct,0,
36.136162,SW19st,-96.006886,6538,,,1725 Southwest Blvd & W 19th St S,Southwest Blvd&W 19th St S,0,
36.137933,SW17st,-96.006834,6539,,,1683 Southwest Blvd & W 17Th St S,Southwest Blvd&W 17Th St S,0,
36.154591,4stFkft,-95.98423,6402,,,528 E 4Th St S & S Frankfort Ave,E 4Th St S&S Frankfort Ave,0,
36.154114,4stElg,-95.98549,6403,,,428 E 4Th St S & S Elgin Ave,E 4Th St S&S Elgin Ave,0,
36.155361,4stKeno,-95.981976,6400,,,820 E 4Th St S & S Kenosha Ave,E 4Th St S&S Kenosha Ave,0,
36.150591,3stHous,-95.999044,6401,,,676 W 3Rd St & S Houston Ave,W 3Rd St&S Houston Ave,0,
36.155474,3stFkft,-95.985528,6406,,,473 E 3Rd St S & S Frankfort Ave,E 3Rd St S&S Frankfort Ave,0,
36.018266,ElBANOrl,-95.797316,5719,,,3351 S Elm Pl/S 161st E Ave & W New Orleans St/E 101st St S,S Elm Pl&W New Orleans,0,
36.021664,ElBAFuls,-95.797578,5718,,,2970 S Elm Pl/S 161st E Ave & W Fulton St,S Elm Pl&W Fulton St,0,
36.022082,ElBAIthc,-95.797327,5717,,,2917 S Elm Pl/S 161st E Ave & W Ithica St,S Elm Pl&W Ithaca St,0,
35.976984,ElBAFred,-95.797247,5716,,,7815 S Elm Pl/S 161st E Ave & W Fredricksburg St,S Elm Pl/S 161st E Ave&W Fredricksb,0,
36.154188,3stCin,-95.989127,6408,,,175 E 3Rd St S & S Cincinnati Ave,E 3Rd St S&S Cincinnati Ave,0,
36.155525,3stFkft,-95.984871,6409,,,526 E 3Rd St S & S Frankfort Ave,E 3Rd St S&S Frankfort Ave,0,
36.015358,ElBAQtco,-95.79728,5713,,,3787 S Elm Pl/S 161st E Ave & W Quantico St Reasors Broken Arrow,S Elm Pl/S 161st E Ave&W Quantico S,0,
36.140933,Dnvr15st,-95.992323,5712,,,1471 S Denver Ave & W 15th St S,S Denver Ave&W 15th St S,0,
36.142926,Dnvr14st,-95.992217,5711,,,1351 S Denver Ave & W 14th St S,S Denver Ave&W 14th St S,0,
36.143396,Dnvr13st,-95.992384,5710,,,1314 S Denver Ave & W 13th St S,S Denver Ave&W 13th St S,0,
36.229495,Peo52st,-95.975653,6744,,,5130 N Peoria Ave & E 52nd St N,N Peoria Ave & E 52nd St N,0,
36.166031,IndpElg,-95.991503,6747,,,266 E Independence St & N Elgin Ave,E Independence St & N Elgin Ave,0,
36.22014,Hart46st,-95.984595,6746,,,4532 N Hartford Ave & E 46th St N,N Hartford Ave & E 46th St N,0,
36.137699,Bld17st,-95.988561,6741,,,1700 S Boulder Ave W & W 17th St S,S Boulder Ave W & W 17th St S,0,
36.13943,Bld16st,-95.988531,6740,,,1600 S Boulder Ave W & W 16th St S,S Boulder Ave W & W 16th St S,0,
36.134431,Bld21st,-95.988856,6743,,,1867 S Boulder Park Dr & W 21st St S,S Boulder Park Dr & W 21st St S,0,
36.133476,21stCin,-95.98314,6742,,,,E 21st St S & S Cincinatti Ave,0,
36.151885,Mem7st,-95.886595,5809,,,,S Memorial Dr&E 7th St S,0,
36.153638,Mem5Pl,-95.886596,5808,,,489 S Memorial Dr & E 5th Pl S,S Memorial Dr&E 5th Pl S,0,
36.11164,Mem35st,-95.886715,5803,,,3624 S Memorial Dr & E 35th St S,S Memorial Dr&E 35th St S,0,
36.114142,Mem33st,-95.886727,5802,,,3338 S Memorial Dr & E 33rd St S,S Memorial Dr&E 33rd St S,0,
36.116143,Mem32st,-95.886729,5801,,,,S Memorial Dr&E 32nd St S,0,
36.116694,Mem32st,-95.88647,5800,,,,S Memorial Dr&E 32Nd St S,0,
36.154817,Mem4Pl,-95.886821,5807,,,432 S Memorial Dr & E 4th Pl S,S Memorial Dr&E 4th Pl S,0,
36.105559,Mem40st,-95.886695,5806,,,4024 S Memorial Dr & E 40th St S,S Memorial Dr&E 40th St S,0,
36.105128,Mem41st,-95.886454,5805,,,4055 S Memorial Dr & E 41st St S,S Memorial Dr&E 41st St S,0,
36.157416,Mem4Pl,-95.886583,5804,,,275 S Memorial Dr & E 4Th Pl S,S Memorial Dr&E 4Th Pl S,0,
36.089921,51stTol,-95.927304,5937,,,4389 E 51st St S & S Toledo Ave,E 51st St S&S Toledo Ave,0,
36.089785,51stRich,-95.928686,5935,,,4138 E 51st St S & S Richmond Ave,E 51st St S&S Richmond Ave,0,
36.089906,51stOswe,-95.931822,5934,,,3985 E 51st St S & S Oswego Ave,E 51st St S&S Oswego Ave,0,
36.089897,51stOswe,-95.934512,5933,,,3807 E 51st St S & S Oswego Ave,E 51st St S&S Oswego Ave,0,
36.089898,51stOswe,-95.933015,5932,,,3909 E 51st St S & S Oswego Ave,E 51st St S&S Oswego Ave,0,
36.089935,51stJop,-95.909759,5931,,,5885 E 51st St S & S Joplin Ave,E 51st St S&S Joplin Ave,0,
36.08979,51stJop,-95.909098,5930,,,5914 E 51st St S & S Joplin Ave,E 51st St S&S Joplin Ave,0,
36.089934,51stVand,-95.925033,5939,,,4675 E 51st St S & S Vandalia Ave/E 50Th St,E 51st St S&S Vandalia Ave,0,
36.089783,51stTol,-95.926487,5938,,,4512 E 51st St S & S Toledo Ave,E 51st St S&S Toledo Ave,0,
36.148139,11Uti,-95.967461,4156,,,S UTICA AVE & E 11TH ST S,E 11th St S&S Utica Ave,0,
36.147888,11stBrdn,-95.921249,5065,,,5017 E 11th St S & S Braden Ave,E 11th St S&S Braden Ave,0,
36.148134,11st93av,-95.873701,5064,,,9171 E 11th St S & S 93rd E Ave,E 11th St S&S 93rd E Ave,0,
36.147756,11stBmAv,-95.953466,5067,,,2606 E 11th St S & S Birmingham Ave,E 11th St S&S Birmingham Ave,0,
36.147889,11stAtl,-95.956211,5066,,,2484 E 11th St S & S Atlanta Ave,E 11th St S&S Atlanta Ave,0,
36.148141,11st91av,-95.875265,5061,,,8987 E 11th St S & S 91st E Ave,E 11th St S&S 91st E Ave,0,
36.147848,11st89av,-95.877412,5060,,,8911 E 11th St S & S 89th E Ave,E 11th St S&S 89th E Ave,0,
36.148143,11stMngo,-95.870581,5063,,,9511 E 11th St S & S Mingo Rd,E 11th St S&S Mingo Rd,0,
36.14785,11st89av,-95.875039,5062,,,8994 E 11th St S & S 89Th E Ave,E 11th St S&S 89Th E Ave,0,
36.147771,11stBrdn,-95.919707,5069,,,5146 E 11th St S & S Braden Ave,E 11th St S&S Braden Ave,0,
36.147879,11stBmPl,-95.953158,5068,,,2611 E 11th St S & S Birmingham Pl,E 11th St S&S Birmingham Pl,0,
36.060985,71stCant,-95.920007,6259,,,5115 E 71St St S & S Canton Ave,E 71St St S&S Canton Ave,0,
36.060972,71stEvan,-95.947134,6258,,,2875 E 71St St S & S Evantston Ave,E 71St St S&S Evantston Ave,0,
36.060997,71stOswe,-95.931827,6253,,,3979 E 71St St S & S Oswego Ave/S Pittsburg Ave,E 71St St S&S Oswego Ave,0,
36.060985,71stRich,-95.928081,6252,,,4369 E 71St St S & S Richmond Ave,E 71St St S&S Richmond Ave,0,
36.060974,71stYa,-95.923229,6251,,,4889 E 71St St S & S Yale Ave,E 71St St S&S Yale Ave,0,
36.046922,81stLew,-95.960878,6250,,,2017 S 81St St & S Lewis Ave,S 81St St&S Lewis Ave,0,
36.060978,71stFlor,-95.943256,6257,,,3079 E 71St St S & S Florence Ave/E 71St S,E 71St St S&S Florence Ave,0,
36.060981,71stGran,-95.914582,6256,,,5557 E 71St St S & S Granite Ave,E 71St St S&S Granite Ave,0,
36.060979,71stIrvg,-95.911917,6255,,,,E 71St St S&S Irvington Ave,0,
36.060948,71stLew,-95.9585,6254,,,2377 E 71St St S & S Lewis Ave,71st & Lewis,0,
36.104541,41stMem,-95.887403,5393,,,7963 E 41st St S & S Memorial Dr,E 41st St S&S Memorial Dr,0,
36.104135,41stLew,-95.957537,5392,,,2420 E 41st St S & S Lewis Ave,E 41st St S&S Lewis Ave,0,
36.104438,41stFul,-95.914613,5390,,,5437 E 41st St S & S Fulton Ave,E 41st St S&S Fulton Ave,0,
36.104228,41stPeo,-95.975216,5397,,,1320 E 41st St S & S Peoria Ave,E 41st St S&S Peoria Ave,0,
36.104366,41stMngo,-95.867554,5396,,,9794 E 41st St S & S Mingo Rd,E 41st St S&S Mingo Rd,0,
36.104553,41stMngo,-95.86918,5395,,,9383 E 41st St S & S Mingo Rd,E 41st St S&S Mingo Rd,0,
36.10435,41st83av,-95.88118,5394,,,8542 E 41st St/Broken Arrow Expy & S 83Rd E Ave,E 41st St S & 83rd E Ave,0,
36.104237,41stQuin,-95.973345,5399,,,1404 E 41st St S & S Quincy Ave,E 41st St S&S Quincy Ave,0,
36.104369,41stRock,-95.973552,5398,,,1401 E 41st St S & S Rockford Ave/S Quincy Ave,E 41st St S&S Rockford Ave,0,
36.191729,ApchLew,-95.95847,5489,,,2281 E Apache St & N Lewis Ave,Apache & Lewis,0,
36.191526,ApchLew,-95.956667,5488,,,2442 E Apache St & N Lewis Ave,E Apache St&N Lewis Ave,0,
36.191669,ApchNHvn,-95.938847,5487,,,3435 E Apache St & N New Haven Ave,E Apache St&N New Haven Ave,0,
36.191509,ApchHarv,-95.939945,5486,,,3332 E Apache St & N Harvard Ave,E Apache St&N Harvard Ave,0,
36.191677,ApchFlor,-95.94363,5485,,,2939 E Apache St & N Florence Ave,E Apache St&N Florence Ave,0,
36.191505,ApchCuP,-95.944912,5484,,,2896 E Apache St & N Columbia Pl,E Apache St&N Columbia Pl,0,
36.191687,ApchFlor,-95.945843,5483,,,2861 E Apache St & N Florence Ave,E Apache St&N Florence Ave,0,
36.191516,ApchCuP,-95.950044,5482,,,2712 E Apache St & N Columbia Pl,E Apache St&N Columbia Pl,0,
36.191691,ApchColu,-95.951743,5481,,,2683 E Apache St & N Columbia Ave,E Apache St&N Columbia Ave,0,
36.16056,Adm101a,-95.86243,5480,,,10174 E Admiral Pl & S 101St E Ave,E Admiral Pl&S 101St E Ave,0,
36.133369,21st85av,-95.881871,5249,,,8530 E 21st St S & S 85th E Ave,E 21st St S&S 85th E Ave,0,
36.176267,GrnwOkP,-95.986727,5629,,,1435 N Greenwood Ave & E Oklahoma Pl,N Greenwood Ave&E Oklahoma Pl,0,
36.133395,21st76av,-95.892526,5245,,,,E 21st St S&S 76th E Ave,0,
36.133383,21st71av,-95.896781,5244,,,7090 E 21st St S & S 71st E Ave,E 21st St S&S 71st E Ave,0,
36.133409,21st79av,-95.888387,5247,,,7846 E 21st St S & S 79th E Ave,E 21st St S&Memorial,0,
36.133402,21st77av,-95.890938,5246,,,7710 E 21st St S & S 77th E Ave,E 21st St S&S 77th E Ave,0,
36.133381,21st68av,-95.90059,5241,,,6798 E 21st St S & S 68th E Ave,E 21st St S&S 68th E Ave,0,
36.133364,21st131a,-95.830308,5240,,,13112 E 21st St S & S 131St E Ave,E 21st St S&S 131St E Ave,0,
36.133384,21st67av,-95.897857,5243,,,6978 E 21st St S & S 67Th E Ave,E 21st St S&S 67Th E Ave,0,
36.133522,21st69av,-95.900555,5242,,,6798 E 21st St S & S 69th E Ave,E 21st St S&S 69th E Ave,0,
36.089945,51st31av,-96.027612,6578,,,3105 W 51St St S & S 31St W Ave,W 51St St S&S 31St W Ave,0,
36.150329,Ch5S,-95.992557,63,,,,Cheyenne/5th S-NW,0,
36.223209,Dnvr48st,-95.999039,6475,,,4782 N Denver Ave & W 48th St N,N Denver Ave&W 48th St N,0,
36.224257,49stMa,-95.996092,6474,,,1 W/E 49Th St N & N Main St,49th St N & Main St,0,
36.140398,15Bu,-95.98782,1033,,,S BOULDER AVE & E 15TH ST S,15th & Boulder,0,
36.108921,UniP37pl,-96.011897,6521,,,3723 S Union Pl W & W 37Th Pl,S Union Pl W&W 37Th Pl,0,
36.104933,Unio41st,-96.011544,6520,,,4039 S Union Ave & W 41St St S,S 41st St & Union,0,
36.118976,SW31st,-96.007047,6523,,,3071 Southwest Blvd & W 31St St S,Southwest Blvd&W 31St St S,0,
36.11416,SW35st,-96.009021,6522,,,3341 Southwest Blvd & W 35Th S S,Southwest Blvd&W 35Th St S,0,
36.174193,SherNwtP,-95.904658,5658,,,1334 N Sheridan Rd & E Newton Pl,N Sheridan Rd&E Newton Pl,0,
36.121523,SWGWN,-96.006761,6526,,,,SOUTHWEST BLVD & GOODWILL NORTHBOUN,0,
36.126203,25stSW,-96.006541,6529,,,1206 W 25Th St S & Southwest Blvd,W 25Th St S&Southwest Blvd,0,
36.171627,SherMrsh,-95.904496,5657,,,1203 N Sheridan Rd & E Marshall St,N Sheridan Rd&E Marshall St,0,
36.165988,SherIndp,-95.904654,5654,,,782 N Sheridan Rd & E Independence St,N Sheridan Rd&E Independence St,0,
